time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-05-09T01:33:06.730Z,33.5585,-116.7625,6.42,0.1,ml,16,155,0.02214,0.11,ci,ci15499393,2014-05-09T17:12:48.810Z,"8km W of Anza, California",earthquake
2014-05-09T01:22:04.300Z,44.239,-110.7863,6.6,1.6,Ml,,75.6,0.03593261,0.28,uu,uu60067872,2014-05-09T16:41:48.388Z,"24km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-09T01:15:15.200Z,38.8203,-122.7862,2.5,0.7,Md,9,90,0.00898315,0.02,nc,nc72214690,2014-05-09T02:11:06.846Z,"5km W of Cobb, California",earthquake
2014-05-09T01:13:56.300Z,44.2377,-110.7937,4.6,1.1,Md,,90,0.03593261,0.17,uu,uu60067867,2014-05-09T19:41:54.650Z,"24km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-09T01:11:40.000Z,47.9866,-115.2575,1.2,1.3,mc,9,187.199985024001,0.3440548,0.21,mb,mb14379946,2014-05-16T19:55:41.865Z,"43km N of Thompson Falls, Montana",earthquake
2014-05-09T01:08:04.900Z,44.2393,-110.785,4.9,2.1,Ml,,75.6,0.03593261,0.25,uu,uu60067862,2014-05-09T16:30:58.307Z,"24km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-09T00:56:40.840Z,34.2515,-117.5326667,9.08,1.15,ml,16,61,0.05153,0.09,ci,ci15499385,2014-05-09T17:10:30.460Z,"15km SE of Wrightwood, California",earthquake
2014-05-09T00:54:34.000Z,59.5778,-152.9753,95.7,1.5,ml,18,133.199989344001,,0.34,ak,ak11267179,2014-05-20T16:28:46.487Z,"68km WSW of Anchor Point, Alaska",earthquake
2014-05-09T00:53:00.000Z,62.3255,-148.1413,34.8,1.1,ml,,,,0.74,ak,ak11255551,2014-05-20T16:22:32.258Z,"69km NNE of Sutton-Alpine, Alaska",earthquake
2014-05-09T00:51:37.000Z,51.8094,-175.8495,116.5,1.9,ml,8,208.799983296001,,0.15,ak,ak11267177,2014-05-20T16:28:45.089Z,"56km E of Adak, Alaska",earthquake
2014-05-09T00:50:32.500Z,34.248,-117.5335,9.56,1.29,ml,33,51,0.04897,0.17,ci,ci15499377,2014-05-09T17:09:58.790Z,"15km SE of Wrightwood, California",earthquake
2014-05-09T00:46:11.600Z,44.2487,-110.7803,2.9,0.8,Md,,115.2,0.02694946,0.03,uu,uu60067857,2014-05-09T19:33:39.572Z,"23km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-09T00:42:59.280Z,34.2486667,-117.5311667,9.11,1.26,ml,32,51,0.04847,0.15,ci,ci15499369,2014-05-09T17:03:51.220Z,"15km SE of Wrightwood, California",earthquake
2014-05-09T00:38:33.500Z,39.9192,-122.1367,30.5,1.8,Md,19,64.8,0.19762936,0.07,nc,nc72214680,2014-05-09T21:08:05.540Z,"3km ESE of Corning, California",earthquake
2014-05-09T00:35:06.000Z,63.3868,-152.6672,0.7,0.8,ml,10,122.399990208001,,0.64,ak,ak11267176,2014-05-20T16:28:43.892Z,"155km ENE of McGrath, Alaska",earthquake
2014-05-09T00:34:08.000Z,60.0817,-152.6298,99.2,1.6,ml,12,129.599989632001,,0.48,ak,ak11267175,2014-05-20T16:28:42.514Z,"45km S of Redoubt Volcano, Alaska",earthquake
2014-05-09T00:33:50.000Z,67.6918,-162.4541,19.8,1.4,ml,5,136.799989056001,,0.36,ak,ak11267174,2014-05-20T16:24:27.182Z,"25km ENE of Noatak, Alaska",earthquake
2014-05-09T00:33:36.700Z,44.2383,-110.7873,7.5,1.6,Md,,90,0.03593261,0.31,uu,uu60067847,2014-05-09T16:18:38.212Z,"24km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-09T00:28:06.160Z,38.7736664,-122.7139969,2.61,0.66,md,7,93,0.002566,0.02,nc,nc72214675,2014-05-09T01:03:09.196Z,"3km E of The Geysers, California",earthquake
2014-05-09T00:26:27.000Z,67.707,-162.208,11,1.8,ml,6,111.599991072001,,0.57,ak,ak11267173,2014-05-20T16:24:25.888Z,"35km ENE of Noatak, Alaska",earthquake
2014-05-09T00:23:35.180Z,34.3405,-116.2201667,8.15,2.41,ml,49,37,0.1164,0.15,ci,ci15499353,2014-05-09T16:58:16.102Z,"24km NNE of Joshua Tree, California",earthquake
2014-05-09T00:19:34.700Z,39.5593333,-123.419,6.14,2.32,md,40,63,0.07959,0.08,nc,nc72214665,2014-05-10T02:41:05.290Z,"13km NNW of Brooktrails, California",earthquake
2014-05-09T00:14:40.150Z,33.935,-118.168,16.78,1.49,ml,27,82,0.1051,0.19,ci,ci15499345,2014-05-09T16:47:52.020Z,"3km W of Downey, California",earthquake
2014-05-09T00:10:48.000Z,61.4895,-149.8258,51,1.7,ml,,,,0.37,ak,ak11255544,2014-05-20T16:22:35.979Z,"7km ESE of Big Lake, Alaska",earthquake
2014-05-09T00:08:42.710Z,27.8308,57.4656,10,4.6,mb,,130,3.088,0.95,us,usb000qezz,2014-05-09T08:11:44.605Z,"84km NNE of Minab, Iran",earthquake
2014-05-09T00:00:14.000Z,64.5059,-149.4004,13.3,1.9,ml,,,,0.6,ak,ak11255539,2014-05-20T16:22:34.693Z,"15km WSW of North Nenana, Alaska",earthquake
2014-05-08T23:56:26.000Z,59.7166,-151.9517,58.5,2,ml,35,71.9999942400005,,0.62,ak,ak11255535,2014-05-15T23:44:49.294Z,"9km SW of Anchor Point, Alaska",earthquake
2014-05-08T23:50:11.240Z,26.3678,68.3887,15.35,4.6,mb,,83,8.399,0.78,us,usb000qez2,2014-05-09T07:52:48.871Z,"12km SE of Daur, Pakistan",earthquake
2014-05-08T23:50:01.000Z,39.44,-111.2055,1.4,1.6,Md,,115.2,0.14373045,0.18,uu,uu60067842,2014-05-13T21:18:51.093Z,"24km ESE of Mount Pleasant, Utah",earthquake
2014-05-08T23:48:54.000Z,59.329,-138.8181,10.6,1.3,ml,5,190.799984736001,,0.55,ak,ak11255531,2014-05-15T23:47:27.958Z,"57km ESE of Yakutat, Alaska",earthquake
2014-05-08T23:37:04.600Z,44.2368,-110.7965,4.6,0.9,Md,,111.6,0.03593261,0.17,uu,uu60067837,2014-05-09T16:07:48.130Z,"24km S of Old Faithful Geyser, Wyoming",earthquake
2014-05-08T23:28:18.600Z,46.5985,-119.853,7.6,0.2,Md,,172.8,0.03593261,0.05,uw,uw60762022,2014-05-09T04:09:23.199Z,"10km SSE of Desert Aire, Washington",earthquake
2014-05-08T23:23:09.310Z,38.8163338,-122.8119965,3.66,0.43,md,8,146,0.007209,0.03,nc,nc72214660,2014-05-09T00:03:07.367Z,"6km NW of The Geysers, California",earthquake
2014-05-08T23:21:26.100Z,38.8225,-122.842,2.3,1.4,Md,49,36,0.00898315,0.04,nc,nc72214655,2014-05-19T22:27:08.568Z,"8km NW of The Geysers, California",earthquake
2014-05-08T23:12:56.000Z,59.4417,-152.2395,68.8,1.4,ml,8,104.399991648001,,0.18,ak,ak11255490,2014-05-15T23:44:53.116Z,"43km SSW of Anchor Point, Alaska",earthquake
2014-05-08T23:08:23.000Z,64.9874,-147.3626,0,1.2,ml,12,82.7999933760005,,0.52,ak,ak11255487,2014-05-15T23:44:48.038Z,"22km NNE of Badger, Alaska",earthquake
2014-05-08T23:07:46.860Z,26.3599,68.4009,15.57,4.3,mb,,89,8.4,0.76,us,usb000qey2,2014-05-09T07:10:26.027Z,"12km N of Nawabshah, Pakistan",earthquake
2014-05-08T23:00:19.000Z,59.9471,-152.9288,111.6,1.8,ml,29,61.1999951040004,,0.59,ak,ak11255484,2014-05-15T23:44:46.555Z,"60km S of Redoubt Volcano, Alaska",earthquake
2014-05-08T22:57:55.000Z,62.7299,-152.5412,11.4,1.1,ml,9,111.599991072001,,0.71,ak,ak11255482,2014-05-15T23:47:26.826Z,"133km WNW of Talkeetna, Alaska",earthquake
2014-05-08T22:51:15.830Z,26.3868,68.3579,14.73,4.5,mb,,100,8.396,0.79,us,usb000qexd,2014-05-09T06:53:53.903Z,"8km SSE of Daur, Pakistan",earthquake
2014-05-08T22:47:43.500Z,35.021,-117.648,0.01,1.88,ml,15,117,0.09507,0.31,ci,ci15499321,2014-05-08T23:59:37.620Z,"2km N of Boron, California",quarry_blast
2014-05-08T22:47:40.700Z,38.8218,-122.8448,2.5,1.4,Md,50,32.4,0.00898315,0.05,nc,nc72214645,2014-05-19T21:52:08.698Z,"9km WNW of The Geysers, California",earthquake
2014-05-08T22:42:29.000Z,19.4708,-155.2982,14.3,1.9,Ml,,277.2,0.02694946,0.33,hv,hv60686106,2014-05-08T22:48:15.767Z,"7km NW of Volcano, Hawaii",earthquake
2014-05-08T22:40:05.000Z,36.893,-97.6649,5,2.5,ml,,203,,0.89,us,usb000qfim,2014-05-17T03:10:01.877Z,"11km NNE of Medford, Oklahoma",earthquake
2014-05-08T22:38:55.000Z,19.409,-155.2663,7.7,1.7,Ml,,50.4,0.00898315,0.26,hv,hv60686101,2014-05-08T22:44:40.275Z,"3km SW of Volcano, Hawaii",earthquake
2014-05-08T22:31:54.000Z,60.6718,-147.433,4.6,1.7,ml,20,118.799990496001,,0.46,ak,ak11255453,2014-05-15T23:44:45.391Z,"69km E of Whittier, Alaska",earthquake
2014-05-08T22:31:44.300Z,19.2217,-155.5498,5.4,1.3,Md,,122.4,0.05389892,0.18,hv,hv60686096,2014-05-09T01:03:37.665Z,"7km WNW of Pahala, Hawaii",earthquake
2014-05-08T22:29:53.000Z,61.1542,-147.0705,0,1.1,ml,7,122.399990208001,,0.85,ak,ak11255452,2014-05-15T23:44:44.066Z,"38km W of Valdez, Alaska",earthquake
2014-05-08T22:26:53.900Z,38.8175,-122.801,1.7,0.4,Md,15,64.8,0.00898315,0.03,nc,nc72214640,2014-05-19T17:42:09.860Z,"5km NW of The Geysers, California",earthquake
2014-05-08T22:24:32.000Z,63.0627,-150.6959,112.6,1,ml,10,93.5999925120006,,0.25,ak,ak11263741,2014-05-15T23:47:30.514Z,"87km NNW of Talkeetna, Alaska",earthquake
2014-05-08T22:23:24.400Z,38.8123,-122.8248,2,1.1,Md,7,223.2,0.00898315,0.02,nc,nc72214635,2014-05-08T23:20:07.733Z,"7km WNW of The Geysers, California",earthquake
2014-05-08T22:20:19.000Z,63.0801,-151.739,10.2,0.8,ml,7,125.999989920001,,0.65,ak,ak11263740,2014-05-15T23:47:34.260Z,"118km NW of Talkeetna, Alaska",earthquake
2014-05-08T22:16:57.900Z,43.6753,-122.8852,0,2.2,Md,,100.8,0.3054272,0.24,uw,uw60053008,2014-05-15T18:26:37.383Z,"19km SE of Cottage Grove, Oregon",quarry
2014-05-08T22:15:49.000Z,59.9513,-149.7201,30.5,1.4,ml,9,169.199986464001,,0.39,ak,ak11255451,2014-05-15T23:44:42.815Z,"23km SW of Seward, Alaska",earthquake
2014-05-08T22:11:04.000Z,59.1383,-152.3892,65.1,1.5,ml,12,129.599989632001,,0.29,ak,ak11263738,2014-05-15T23:47:29.244Z,"73km SW of Homer, Alaska",earthquake
2014-05-08T22:09:39.600Z,36.5942,-121.078,4.4,0.2,Md,7,79.2,0.03593261,0.04,nc,nc72214630,2014-05-17T02:48:33.725Z,"29km NE of Soledad, California",earthquake
2014-05-08T22:04:40.900Z,44.819,-111.4471,7,1,mc,16,79.1999936640005,0.01706799,0.11,mb,mb14853795,2014-05-16T19:55:38.071Z,"32km WNW of West Yellowstone, Montana",earthquake
2014-05-08T21:57:11.000Z,62.3068,-150.6437,68.8,1.1,ml,13,93.5999925120006,,0.5,ak,ak11255443,2014-05-15T23:44:41.506Z,"27km W of Talkeetna, Alaska",earthquake
2014-05-08T21:53:31.000Z,63.2663,-150.4078,113.7,0.9,ml,10,122.399990208001,,0.35,ak,ak11255434,2014-05-15T23:47:32.968Z,"74km W of Cantwell, Alaska",earthquake
2014-05-08T21:49:57.000Z,64.8509,-151.2802,16.2,2,ml,20,89.9999928000006,,0.78,ak,ak11255430,2014-05-15T23:44:40.341Z,"34km WSW of Manley Hot Springs, Alaska",earthquake
2014-05-08T21:49:02.000Z,19.3913,-155.2695,3.1,1.9,Ml,,97.2,0.00898315,0.21,hv,hv60686061,2014-05-08T21:54:49.664Z,"5km SW of Volcano, Hawaii",earthquake
2014-05-08T21:44:44.860Z,33.9285,-116.7271667,19.98,0.75,ml,19,62,0.1257,0.12,ci,ci15499313,2014-05-08T21:57:29.430Z,"5km ENE of Cabazon, California",earthquake
2014-05-08T21:37:46.000Z,61.6539,-149.4427,31.4,1.4,ml,21,57.5999953920004,,0.45,ak,ak11255420,2014-05-15T23:44:39.078Z,"3km NNW of Tanaina, Alaska",earthquake
2014-05-08T21:29:36.000Z,60.2941,-152.1656,85.6,1.6,ml,19,64.7999948160004,,0.65,ak,ak11255404,2014-05-15T23:44:37.832Z,"38km ESE of Redoubt Volcano, Alaska",earthquake
2014-05-08T21:25:17.900Z,19.4493,-155.274,1.3,2,Ml,,284.4,0.02694946,0.17,hv,hv60686046,2014-05-08T21:31:06.920Z,"4km WNW of Volcano, Hawaii",earthquake
2014-05-08T21:18:51.400Z,19.411,-155.2953,6.6,1.9,Ml,,230.4,0.00898315,0.3,hv,hv60686036,2014-05-08T21:24:36.168Z,"6km WSW of Volcano, Hawaii",earthquake
2014-05-08T21:15:48.000Z,19.419,-155.263,1.9,1.8,Ml,,90,0,0.12,hv,hv60686031,2014-05-09T05:18:35.742Z,"2km WSW of Volcano, Hawaii",earthquake
2014-05-08T21:14:53.100Z,49.4543,-120.5168,0,2.2,Md,,212.4,0.60187124,0.43,uw,uw60761857,2014-05-08T21:28:20.103Z,"0km SW of Princeton, Canada",quarry
2014-05-08T21:14:24.000Z,62.694,-150.951,81.4,0.9,ml,8,118.799990496001,,0.3,ak,ak11263732,2014-05-15T23:47:25.653Z,"59km NW of Talkeetna, Alaska",earthquake
2014-05-08T21:12:29.000Z,64.4898,-149.3925,17.9,0.2,ml,6,151.199987904001,,0.52,ak,ak11255399,2014-05-15T23:44:36.542Z,"16km SW of North Nenana, Alaska",earthquake
2014-05-08T21:00:57.000Z,36.5444,-97.8526,5,2.5,ml,,167,,0.64,us,usb000qer3,2014-05-09T05:03:26.117Z,"16km N of Enid, Oklahoma",earthquake
2014-05-08T21:00:29.660Z,32.7678333,-116.8883333,0.01,1.36,ml,18,78,0.05576,0.18,ci,ci15499305,2014-05-08T21:41:14.940Z,"4km SSE of Granite Hills, California",quarry_blast
2014-05-08T20:56:52.000Z,40.2363,-121.1817,4.5,1.7,Md,14,183.6,0.24254513,0.08,nc,nc72214620,2014-05-10T05:49:05.428Z,"8km SSE of Chester, California",earthquake
2014-05-08T20:55:20.000Z,60.2846,-151.0123,59.3,1,ml,6,129.599989632001,,0.1,ak,ak11263730,2014-05-15T23:47:24.445Z,"18km ESE of Cohoe, Alaska",earthquake
2014-05-08T20:40:32.980Z,36.5662,-97.6157,4.25,3.5,mb_lg,,26,0.302,0.55,us,usb000qend,2014-05-09T04:43:04.135Z,"28km SSE of Medford, Oklahoma",earthquake
2014-05-08T20:39:53.000Z,61.2942,-147.7084,0,1.6,ml,11,93.5999925120006,,1.12,ak,ak11255379,2014-05-15T23:44:35.350Z,"75km WNW of Valdez, Alaska",earthquake
2014-05-08T20:36:38.000Z,60.04,-141.5902,0,1.2,ml,10,205.199983584001,,0.66,ak,ak11255378,2014-05-15T23:47:56.129Z,"46km E of Cape Yakataga, Alaska",earthquake
2014-05-08T20:33:10.000Z,61.3294,-147.5769,0,1.3,ml,7,107.999991360001,,0.97,ak,ak11255364,2014-05-15T23:44:34.197Z,"69km WNW of Valdez, Alaska",earthquake
2014-05-08T20:19:29.300Z,43.7247,-123.1297,0,2,Ml,,133.2,0.16169675,0.06,uw,uw60761802,2014-05-12T20:13:19.722Z,"9km SW of Cottage Grove, Oregon",quarry
2014-05-08T20:15:26.000Z,61.3373,-147.2863,16.9,1.2,ml,14,86.3999930880005,,0.33,ak,ak11255358,2014-05-15T23:44:32.826Z,"55km WNW of Valdez, Alaska",earthquake
2014-05-08T20:02:51.900Z,19.407,-155.6367,3.8,1.3,Md,,151.2,0.00898315,0.09,hv,hv60686001,2014-05-09T01:33:35.953Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-08T20:00:24.590Z,32.7926667,-117.094,1.66,1.07,ml,10,276,0.04179,0.15,ci,ci37221336,2014-05-08T22:27:27.240Z,"7km WNW of La Mesa, California",quarry_blast
2014-05-08T19:55:33.800Z,19.4402,-155.2738,1.8,2.1,Ml,,129.6,0.01796631,0.37,hv,hv60685991,2014-05-09T03:58:08.759Z,"3km WNW of Volcano, Hawaii",earthquake
2014-05-08T19:45:36.350Z,33.8573333,-117.49,0.01,1.45,ml,20,93,0.1168,0.15,ci,ci37221328,2014-05-08T22:28:30.140Z,"3km SE of Home Gardens, California",quarry_blast
2014-05-08T19:44:01.000Z,35.7268,-121.1158,7.2,0.7,Md,9,82.8,0.03593261,0.02,nc,nc72214605,2014-05-17T02:47:03.719Z,"11km NE of San Simeon, California",earthquake
2014-05-08T19:41:56.000Z,62.9836,-151.0152,114.2,1.1,ml,13,129.599989632001,,0.28,ak,ak11255344,2014-05-15T23:44:31.581Z,"86km NNW of Talkeetna, Alaska",earthquake
2014-05-08T19:35:17.000Z,37.5328,-118.8148,7.1,0.4,Md,12,147.6,0.05389892,0.02,nc,nc72214595,2014-05-08T23:27:00.479Z,"18km SE of Mammoth Lakes, California",earthquake
2014-05-08T19:21:09.200Z,45.4861,-112.3548,15.9,1.1,mc,10,93.5999925120006,0.2102058,0.09,mb,mb14064568,2014-05-16T19:55:32.216Z,"37km NE of Dillon, Montana",earthquake
2014-05-08T19:15:25.000Z,63.2561,-151.6475,5.7,1,ml,11,71.9999942400005,,0.87,ak,ak11255327,2014-05-15T23:44:30.310Z,"130km NW of Talkeetna, Alaska",earthquake
2014-05-08T19:12:49.000Z,61.5321,-140.621,4.2,1,ml,11,115.199990784001,,0.44,ak,ak11255324,2014-05-15T23:44:29.154Z,"188km WNW of Haines Junction, Canada",earthquake
2014-05-08T19:12:17.200Z,36.129,-118.0348333,0.23,1.28,ml,20,83,0.1462,0.12,ci,ci15499281,2014-05-08T21:37:38.710Z,"52km S of Lone Pine, California",earthquake
2014-05-08T19:11:46.500Z,35.7277,-121.1182,7.2,0.6,Md,10,54,0.03593261,0.04,nc,nc72214585,2014-05-17T03:19:10.257Z,"11km NE of San Simeon, California",earthquake
2014-05-08T19:10:42.100Z,19.4192,-155.2653,0.4,2.2,Ml,,57.6,0.00898315,0.25,hv,hv60685951,2014-05-08T19:16:30.559Z,"3km WSW of Volcano, Hawaii",earthquake
2014-05-08T19:09:51.200Z,42.4492,-111.4655,5.9,1.8,Ml,,118.8,0.40424188,0.14,uu,uu60067797,2014-05-13T20:58:20.945Z,"19km NW of Montpelier, Idaho",earthquake
2014-05-08T19:09:02.000Z,67.7074,-162.2915,11.8,2.4,ml,13,122.399990208001,,0.74,ak,ak11255323,2014-05-15T23:48:01.653Z,"32km ENE of Noatak, Alaska",earthquake
2014-05-08T19:04:06.700Z,19.4295,-155.2963,2.8,2.3,Ml,,86.4,0.00898315,0.33,hv,hv60685931,2014-05-09T03:06:35.233Z,"6km W of Volcano, Hawaii",earthquake
2014-05-08T19:03:09.100Z,38.0665,-120.4113,0,2.1,Md,9,154.8,0.03593261,0.09,nc,nc72214580,2014-05-19T09:31:38.520Z,"0km SSW of Quarry near Columbia, CA",quarry
2014-05-08T18:59:57.400Z,38.0673333,-120.411,0.01,1.77,md,6,155,0.03801,0.07,nc,nc72214575,2014-05-19T09:22:03.730Z,"3km NNW of Columbia, California",quarry_blast
2014-05-08T18:56:23.000Z,61.8676,-147.6423,14.9,1,ml,11,107.999991360001,,0.59,ak,ak11255318,2014-05-15T23:44:27.870Z,"64km E of Sutton-Alpine, Alaska",earthquake
2014-05-08T18:51:18.000Z,67.6679,-162.4444,20.5,2.5,ml,13,133.199989344001,,0.74,ak,ak11255314,2014-05-15T23:47:38.093Z,"24km ENE of Noatak, Alaska",earthquake
2014-05-08T18:39:36.300Z,35.7302,-121.1172,7.2,1.3,Md,23,50.4,0.03593261,0.05,nc,nc72214550,2014-05-19T21:16:09.624Z,"11km NE of San Simeon, California",earthquake
2014-05-08T18:37:45.000Z,38.8015,-122.7355,2,0.6,Md,7,108,0.01796631,0.01,nc,nc72214545,2014-05-08T19:09:08.431Z,"2km SSW of Cobb, California",earthquake
2014-05-08T18:37:19.320Z,33.5006667,-116.5618333,12.29,0.59,ml,20,101,0.03425,0.14,ci,ci15499257,2014-05-08T21:34:04.850Z,"12km ESE of Anza, California",earthquake
2014-05-08T18:36:42.000Z,61.3035,-147.5329,0,1.2,ml,9,107.999991360001,,1.42,ak,ak11255310,2014-05-15T23:44:26.532Z,"66km WNW of Valdez, Alaska",earthquake
2014-05-08T18:36:17.000Z,60.2045,-141.1168,0,1.5,ml,9,187.199985024001,,0.57,ak,ak11255307,2014-05-15T23:44:25.081Z,"74km ENE of Cape Yakataga, Alaska",earthquake
2014-05-08T18:32:22.890Z,33.3676667,-116.4068333,7.43,0.83,ml,25,99,0.05264,0.11,ci,ci15499249,2014-05-08T21:30:45.610Z,"12km NNW of Borrego Springs, California",earthquake
2014-05-08T18:30:47.000Z,59.1026,-153.1359,81.6,1.8,ml,18,100.799991936001,,0.46,ak,ak11263717,2014-05-15T23:47:22.823Z,"105km SW of Anchor Point, Alaska",earthquake
2014-05-08T18:26:09.000Z,61.2484,-147.68,0,1.5,ml,10,118.799990496001,,1.36,ak,ak11255297,2014-05-15T23:44:21.430Z,"72km W of Valdez, Alaska",earthquake
2014-05-08T18:24:52.810Z,35.7301667,-121.1191667,7.54,1.02,md,15,50,0.03051,0.04,nc,nc72214540,2014-05-19T17:31:03.664Z,"11km NE of San Simeon, California",earthquake
2014-05-08T18:23:03.000Z,51.4777,-178.0493,4,2,ml,11,287.999976960002,,0.46,ak,ak11255295,2014-05-15T23:47:54.958Z,"45km S of Tanaga Volcano, Alaska",earthquake
2014-05-08T18:18:56.000Z,60.2589,-141.0895,0,1.3,ml,8,194.399984448001,,0.71,ak,ak11255288,2014-05-15T23:44:17.736Z,"77km ENE of Cape Yakataga, Alaska",earthquake
2014-05-08T18:18:31.000Z,61.1416,-149.7924,39.4,1.1,ml,10,100.799991936001,,0.32,ak,ak11255287,2014-05-15T23:47:53.400Z,"10km SE of Anchorage, Alaska",earthquake
2014-05-08T18:16:15.700Z,35.7332,-121.1152,6.8,2.8,Md,92,50.4,0.02694946,0.08,nc,nc72214530,2014-05-10T02:06:11.578Z,"12km NE of San Simeon, California",earthquake
2014-05-08T18:11:33.630Z,34.0186667,-117.2553333,16.6,1.33,ml,43,60,0.07463,0.14,ci,ci15499233,2014-05-08T21:23:59.810Z,"3km S of Loma Linda, California",earthquake
2014-05-08T18:04:46.000Z,62.1983,-149.3338,43.6,0.8,ml,12,129.599989632001,,0.22,ak,ak11255282,2014-05-15T23:44:23.277Z,"27km E of Y, Alaska",earthquake
2014-05-08T17:59:22.000Z,52.1683,-174.4476,151,2.5,ml,11,179.999985600001,,0.22,ak,ak11263711,2014-05-15T23:50:17.190Z,"17km W of Atka, Alaska",earthquake
2014-05-08T17:58:42.000Z,64.4033,-148.0599,4.4,0.4,ml,7,169.199986464001,,0.3,ak,ak11263710,2014-05-15T23:48:27.873Z,"49km S of Ester, Alaska",earthquake
2014-05-08T17:56:51.000Z,60.1663,-147.8769,2.8,1.1,ml,6,194.399984448001,,0.4,ak,ak11263709,2014-05-15T23:48:26.596Z,"80km SSE of Whittier, Alaska",earthquake
2014-05-08T17:56:28.850Z,35.0458333,-118.3216667,0.01,1.37,ml,19,55,0.05747,0.1,ci,ci15499225,2014-05-08T21:16:12.900Z,"13km W of Mojave, California",quarry_blast
2014-05-08T17:43:47.500Z,33.468,-116.4973333,14.05,0.78,ml,22,114,0.08146,0.09,ci,ci15499217,2014-05-08T21:14:05.450Z,"19km ESE of Anza, California",earthquake
2014-05-08T17:43:18.470Z,38.8100014,-122.8116684,2.55,0.34,md,11,55,0.01295,0.03,nc,nc72214525,2014-05-08T18:49:06.252Z,"6km NW of The Geysers, California",earthquake
2014-05-08T17:41:05.000Z,63.1614,-150.9886,6.2,2.4,ml,39,53.9999956800003,,0.99,ak,ak11255268,2014-05-15T23:45:39.377Z,"103km NNW of Talkeetna, Alaska",earthquake
2014-05-08T17:30:11.040Z,35.4941667,-118.2955,3.37,1.23,ml,21,61,0.1335,0.12,ci,ci15499209,2014-05-08T21:11:43.510Z,"19km S of Weldon, California",earthquake
2014-05-08T17:24:40.000Z,62.9718,-149.2056,77.4,0.7,ml,8,190.799984736001,,0.31,ak,ak11263706,2014-05-15T23:47:31.688Z,"48km SSW of Cantwell, Alaska",earthquake
2014-05-08T17:16:27.286Z,39.8969,-119.4471,11.7728,0.53,ml,4,175.14,0.177,0.0925,nn,nn00446401,2014-05-13T21:10:49.000Z,"35km NE of Spanish Springs, Nevada",earthquake
2014-05-08T17:03:02.000Z,62.611,-149.7102,61.9,1.1,ml,20,64.7999948160004,,0.46,ak,ak11255238,2014-05-15T23:44:13.934Z,"38km NNE of Talkeetna, Alaska",earthquake
2014-05-08T17:02:29.100Z,19.386,-155.2802,2.4,0.9,Md,,64.8,0,0.09,hv,hv60685866,2014-05-08T21:06:23.947Z,"6km SW of Volcano, Hawaii",earthquake
2014-05-08T17:00:17.260Z,17.3847,-100.6563,23.95,6.4,mww,,38,2.002,1.15,us,usb000qea2,2014-05-24T18:27:47.156Z,"15km N of Tecpan de Galeana, Mexico",earthquake
2014-05-08T16:56:41.900Z,37.5658,-118.8312,7.6,0.5,Md,18,144,0.02694946,0.03,nc,nc72214515,2014-05-17T03:07:08.909Z,"15km SE of Mammoth Lakes, California",earthquake
2014-05-08T16:52:35.400Z,38.8082,-122.8138,2.9,0.6,Md,7,118.8,0.00898315,0.02,nc,nc72214510,2014-05-08T17:10:20.597Z,"6km NW of The Geysers, California",earthquake
2014-05-08T16:43:09.000Z,64.0009,-148.4243,105.2,0.9,ml,14,115.199990784001,,0.27,ak,ak11255237,2014-05-15T23:44:59.456Z,"31km ENE of Healy, Alaska",earthquake
2014-05-08T16:42:43.400Z,37.4705,-118.7883,5.2,0.7,Md,13,158.4,0.12576414,0.03,nc,nc72214505,2014-05-08T21:52:07.173Z,"25km SE of Mammoth Lakes, California",earthquake
2014-05-08T16:39:58.000Z,60.9032,-149.068,17.7,0.8,ml,5,140.399988768001,,0.39,ak,ak11255236,2014-05-15T23:44:57.975Z,"25km NW of Whittier, Alaska",earthquake
2014-05-08T16:36:36.000Z,60.3392,-152.0323,90.6,1.1,ml,8,129.599989632001,,0.38,ak,ak11263702,2014-05-15T23:48:25.262Z,"40km W of Cohoe, Alaska",earthquake
2014-05-08T16:36:19.000Z,63.1736,-152.6602,14.9,0.7,ml,7,118.799990496001,,0.54,ak,ak11263701,2014-05-15T23:48:23.961Z,"150km E of McGrath, Alaska",earthquake
2014-05-08T16:33:44.200Z,38.7502,-122.7177,1.9,0.6,Md,9,64.8,0.00898315,0.02,nc,nc72214500,2014-05-08T19:20:04.597Z,"4km SE of The Geysers, California",earthquake
2014-05-08T16:32:38.000Z,62.8814,-149.6672,9.8,0.3,ml,6,223.199982144001,,0.43,ak,ak11263700,2014-05-15T23:48:22.671Z,"66km NNE of Talkeetna, Alaska",earthquake
2014-05-08T16:20:30.760Z,33.5255,-116.7396667,5.38,0.49,ml,20,79,0.03984,0.08,ci,ci15499185,2014-05-08T21:07:40.350Z,"6km WSW of Anza, California",earthquake
2014-05-08T16:19:07.000Z,60.2737,-151.9915,68.7,1.8,ml,33,39.5999968320003,,0.53,ak,ak11255231,2014-05-15T23:45:02.242Z,"39km WSW of Cohoe, Alaska",earthquake
